,Unnamed: 0,tax,income,csp,age,educ,marital,race,sex,ss
4314,4443,769,5000,0,38,39,7,1,1,0
4315,4444,0,29645,0,21,40,7,1,1,0
4316,4445,0,12401,0,44,39,1,1,1,0
4317,4446,800,51649,0,47,40,1,1,2,0
4318,4447,578,47068,0,29,41,1,1,2,0
4319,4448,985,53052,0,59,40,1,1,1,0
4320,4449,201,8790,0,79,39,7,1,1,3114
4321,4450,1140,52000,0,58,39,1,1,1,0
4322,4451,200,91910,0,49,39,1,1,1,0
4323,4452,672,75147,0,39,43,5,1,1,0
4324,4454,50,24926,0,39,37,1,1,1,0
4325,4455,2908,85351,0,49,43,1,1,1,0
4326,4456,500,37400,0,22,36,1,1,2,0
4327,4457,1056,60258,0,48,40,1,1,2,0
4328,4458,950,66799,0,65,39,1,1,1,15000
4329,4459,1600,46993,0,33,40,1,1,1,0
4330,4460,2600,68180,0,32,41,1,1,1,10680
4331,4461,0,6335,0,41,34,5,1,2,0
4332,4462,0,28300,0,37,40,1,3,1,0
4333,4463,700,285625,0,26,40,1,3,1,0
4334,4464,300,17842,0,50,44,1,1,2,0
4335,4465,0,7070,0,23,43,7,1,1,0
4336,4466,653,16000,0,29,42,7,1,1,0
4337,4467,1100,6038,0,47,34,5,1,1,0
4338,4468,0,17728,0,65,34,1,1,2,3096
4339,4469,175,32079,0,70,39,4,1,2,7494
4340,4470,1000,53796,0,49,39,1,1,1,0
4341,4471,0,3931,3120,23,37,7,1,2,0
4342,4472,0,12900,0,18,39,7,1,1,0
4343,4473,39,8747,0,70,35,5,1,2,4956
4344,4474,636,11338,2400,43,36,1,1,2,0
4345,4475,253,40546,0,58,40,1,1,2,0
4346,4476,700,16720,0,67,39,1,1,1,10314
4347,4477,478,58000,0,37,43,1,1,1,0
4348,4478,300,11900,0,42,41,1,1,1,0
4349,4479,400,104152,0,39,39,1,1,1,0
4350,4480,318,23290,0,18,37,7,1,2,0
4351,4481,1600,21010,0,29,39,1,1,1,0
4352,4482,2181,94980,0,31,43,1,1,1,0
4353,4483,988,80000,0,58,34,1,1,1,0
4354,4484,2000,38000,0,59,39,4,1,1,0
4355,4485,0,51500,0,47,39,1,1,1,0
4356,4486,500,60316,0,51,39,1,1,1,15504
4357,4487,656,23444,0,59,39,1,1,2,0
4358,4488,0,40040,0,30,40,7,1,1,0
4359,4489,0,90991,0,42,44,5,1,1,0
4360,4490,1412,57532,0,39,43,7,1,1,0
4361,4491,2000,26260,0,45,43,5,1,2,0
4362,4492,447,34200,0,57,43,7,1,1,0
4363,4493,0,46150,0,31,42,5,1,1,0
4364,4494,720,45050,0,29,40,1,2,1,0
4365,4495,1500,104965,0,61,39,1,1,1,19746
4366,4496,3638,29600,0,46,43,1,1,1,0
4367,4497,0,36000,0,29,40,1,1,1,0
4368,4498,499,240692,0,69,44,1,1,1,0
4369,4499,677,32003,0,48,41,5,1,1,0
4370,4500,2600,48130,0,36,44,1,1,2,0
4371,4501,2700,157712,0,51,44,5,1,1,0
4372,4502,900,97428,0,30,41,1,1,1,0
4373,4503,758,53164,0,28,40,1,1,2,0
4374,4504,300,38099,0,35,43,7,1,2,0
4375,4505,1800,50826,0,43,44,1,1,1,0
4376,4506,3000,74170,0,61,43,1,1,1,0
4377,4507,2200,171700,0,34,44,1,1,2,0
4378,4508,0,107000,0,26,39,7,1,2,0
4379,4509,531,29445,0,82,34,1,1,1,12294
4380,4510,0,25565,0,26,40,7,1,2,0
4381,4511,440,49600,0,48,43,5,1,1,0
4382,4512,250,13030,0,66,40,4,1,2,11010
4383,4513,70,19199,0,86,41,4,1,1,4400
4384,4514,245,12864,0,89,34,1,1,1,7693
4385,4515,600,21142,0,69,39,1,1,2,7746
4386,4516,528,43322,0,17,37,7,1,2,0
4387,4517,1700,44230,0,28,40,6,1,2,0
4388,4518,0,34800,7800,37,37,5,1,2,0
4389,4519,1800,127037,0,33,40,5,1,2,0
4390,4520,1107,135831,0,50,40,7,1,2,0
4391,4521,190,71665,0,62,40,1,1,1,3525
4392,4522,0,57933,0,37,43,7,1,2,0
4393,4523,2200,120000,0,42,45,7,1,1,0
4394,4524,0,12000,0,34,39,1,1,2,0
4395,4525,0,14660,0,53,40,5,1,2,0
4396,4526,0,206000,0,29,44,7,1,2,0
4397,4527,0,8304,0,76,36,4,1,2,0
4398,4528,6000,147950,0,60,40,1,1,2,0
4399,4529,800,346189,0,72,45,6,1,1,13746
4400,4530,1600,44500,0,40,39,1,1,1,0
4401,4531,1300,103128,0,73,39,1,1,1,12756
4402,4532,0,70350,0,56,39,5,2,2,0
4403,4533,1850,62000,0,35,43,1,1,2,0
4404,4534,2857,35819,0,81,41,1,1,2,0
4405,4535,2000,16335,0,64,36,1,1,1,0
4406,4536,0,100014,0,49,40,5,2,1,0
4407,4537,4200,114608,0,48,43,1,1,2,0
4408,4538,0,19724,0,19,40,7,1,2,0
4409,4539,0,56484,0,21,40,7,1,1,0
4410,4540,0,59049,0,21,40,7,1,2,0
4411,4541,1100,165967,0,62,37,1,4,1,965
4412,4542,1100,103590,640,43,41,1,1,1,0
4413,4543,1200,104618,0,65,39,4,1,2,0
4414,4544,3600,57000,0,37,40,1,2,2,0
4415,4545,1306,29268,0,50,42,1,2,2,0
4416,4546,0,21000,0,39,37,1,1,2,0
4417,4547,4800,83088,0,44,39,1,1,2,0
4418,4548,673,74084,0,46,43,1,1,2,0
4419,4549,200,17290,0,68,39,5,1,2,9510
4420,4550,1160,30832,0,74,39,1,1,1,14946
4421,4551,2000,29400,0,63,39,1,1,2,0
4422,4552,1268,34648,0,81,34,1,1,1,12546
4423,4553,3000,44500,0,62,35,1,1,1,0
4424,4554,500,83566,0,42,42,7,1,2,0
4425,4555,1200,127992,0,62,40,1,1,2,0
4426,4556,243,23800,0,40,42,1,1,2,0
4427,4557,0,28992,0,38,39,1,2,2,0
4428,4558,10,33516,0,22,39,7,1,1,0
4429,4559,0,29000,0,38,39,5,1,2,0
4430,4560,0,31346,0,51,40,5,1,1,0
4431,4561,0,26129,0,33,39,1,1,2,0
4432,4562,0,73600,0,56,43,4,1,2,0
4433,4563,0,40500,0,25,39,1,1,1,0
4434,4564,0,22349,348,25,39,1,1,2,0
4435,4565,2606,109000,0,52,43,1,1,2,0
4436,4566,2100,73764,0,60,43,1,1,1,0
4437,4567,0,9854,0,75,39,4,1,2,9654
4438,4568,0,10202,0,77,39,4,1,2,10182
4439,4569,0,18265,0,23,40,7,1,2,0
4440,4570,0,47019,0,33,44,7,1,1,0
4441,4571,944,43000,0,61,43,1,1,1,0
4442,4572,1400,60225,0,60,43,1,1,1,0
4443,4573,2000,35000,0,42,39,7,1,1,0
4444,4574,34000,105823,0,44,46,1,1,1,0
4445,4575,0,15000,0,23,39,7,1,1,0
4446,4576,2002,29070,0,60,43,1,1,1,0
4447,4577,1515,75784,0,35,39,1,1,2,0
4448,4579,1300,48726,0,53,43,1,1,1,0
4449,4580,1225,64020,0,41,39,1,1,1,0
4450,4581,0,60549,0,50,40,1,1,1,0
4451,4582,0,23360,0,20,37,7,1,1,0
4452,4583,1200,35500,0,42,39,1,1,1,0
4453,4584,2400,58924,0,55,36,1,1,1,0
4454,4585,93,25000,0,50,39,1,1,1,0
4455,4587,89,1000,0,37,39,1,1,1,0
4456,4589,695,47066,0,56,40,4,3,2,0
4457,4590,0,28360,0,30,43,7,3,2,0
4458,4591,2768,47350,0,52,40,1,3,2,0
4459,4592,257,24400,0,24,33,7,1,1,0
4460,4593,150,39000,0,47,37,1,1,1,0
4461,4594,833,30382,0,72,36,1,1,2,10038
4462,4595,21,65605,0,64,34,1,1,1,0
4463,4597,1600,169302,0,40,46,2,1,1,0
4464,4598,2100,6,0,59,38,1,1,1,0
4465,4599,232,10020,0,31,40,5,3,2,0
4466,4600,692,134097,0,23,43,7,1,1,0
4467,4601,7200,53970,0,72,45,1,1,1,10986
4468,4602,404,29830,0,28,39,1,1,1,0
4469,4603,0,35360,0,42,34,1,1,1,0
4470,4604,350,40080,1080,34,39,1,1,2,0
4471,4605,1100,26018,0,69,36,5,2,1,11106
4472,4606,0,22000,4500,51,43,1,1,2,0
4473,4607,4600,144546,0,43,45,1,1,1,0
4474,4608,2900,72031,0,33,39,1,1,2,0
4475,4609,0,68000,0,45,33,1,1,1,0
4476,4610,0,36400,0,37,43,5,3,2,0
4477,4611,0,10162,0,52,38,6,1,2,0
4478,4612,0,29420,0,51,35,6,2,2,0
4479,4613,2666,33147,0,54,36,1,1,2,0
4480,4614,0,80000,0,54,39,1,1,2,0
4481,4615,0,34586,0,43,35,7,1,1,8586
4482,4616,0,6108,0,75,37,4,1,2,0
4483,4617,0,3146,0,36,36,5,1,2,0
4484,4618,0,92000,0,30,39,1,1,1,0
4485,4619,0,70713,0,57,39,1,1,1,0
4486,4620,0,37000,0,16,36,7,1,2,0
4487,4621,0,83160,0,32,39,1,1,1,0
4488,4622,0,13974,0,64,40,7,1,1,13074
4489,4623,0,18056,0,47,38,5,1,2,0
4490,4624,339,19000,0,44,39,1,1,2,0
4491,4625,1345,29061,0,49,39,5,1,2,0
4492,4626,3300,127048,0,53,43,1,1,1,0
4493,4627,3600,71000,0,65,36,5,1,1,0
4494,4628,340,27884,0,38,34,1,1,2,0
4495,4629,0,46592,0,25,43,7,1,1,0
4496,4630,0,14052,0,68,33,1,1,1,9906
4497,4631,0,31866,0,61,39,6,1,2,7266
4498,4632,0,3600,3600,31,37,7,1,2,0
4499,4633,2200,134198,0,54,34,1,1,2,0
4500,4635,5100,37896,0,68,40,4,1,2,11034
4501,4636,0,36904,0,35,39,1,1,1,0
4502,4637,0,41584,1584,25,39,7,2,2,0
4503,4638,1770,57500,0,88,45,1,1,1,0
4504,4639,785,36569,0,59,45,5,1,2,0
4505,4640,3500,31616,0,56,34,1,1,2,0
4506,4641,0,23400,0,36,32,1,1,2,0
4507,4642,0,80496,0,66,39,4,1,2,10146
4508,4643,0,24960,0,57,35,7,1,2,0
4509,4644,0,73500,0,27,40,6,1,1,0
4510,4645,0,11500,0,54,34,7,2,2,0
4511,4646,0,14500,0,26,39,7,2,2,0
4512,4647,0,30050,0,31,39,7,1,1,0
4513,4648,9997,13710,0,80,34,1,1,1,8346
4514,4649,4000,64150,0,50,43,1,1,1,0
4515,4650,700,62840,0,70,40,1,1,2,6954
4516,4651,4000,62510,0,46,40,1,1,1,0
4517,4652,0,17881,0,28,37,7,2,2,881
4518,4653,0,15628,0,20,39,7,1,1,0
4519,4654,1600,21000,0,36,40,5,1,2,0
4520,4655,332,14900,0,57,39,1,1,1,0
4521,4656,0,13960,1380,43,39,5,1,2,0
4522,4657,0,6930,0,71,32,5,1,2,6522
4523,4658,0,6000,0,85,43,4,1,2,0
4524,4659,1535,100000,0,41,44,1,1,2,0
4525,4660,800,83200,0,32,40,1,1,1,0
4526,4661,332,15000,0,56,39,5,1,2,0
4527,4662,0,27950,0,43,32,1,1,1,0
4528,4663,0,29000,0,48,37,3,1,1,0
4529,4664,0,66000,0,23,35,1,1,1,0
4530,4665,800,8640,0,79,39,4,1,2,8580
4531,4666,360,7836,0,67,39,4,1,2,7800
4532,4667,900,16848,0,56,33,5,1,2,6702
4533,4668,0,36900,0,36,39,7,1,1,0
4534,4670,0,28141,0,26,33,1,2,2,0
4535,4671,0,45000,0,26,39,1,1,2,0
4536,4672,0,13249,0,62,33,5,1,2,0
4537,4673,3500,183570,0,84,36,4,1,2,13746
4538,4675,0,65204,0,25,31,1,1,2,0
4539,4676,2132,225917,0,38,43,1,1,1,0
4540,4677,300,65700,0,50,35,1,1,1,0
4541,4678,900,19691,0,77,33,1,1,1,9546
4542,4679,1757,202181,0,41,43,1,1,1,0
4543,4680,0,28000,0,62,34,1,1,1,0
4544,4681,738,22584,0,60,35,1,1,1,0
4545,4682,650,2808,0,63,32,5,1,1,2208
4546,4683,0,30000,0,44,34,1,1,2,0
4547,4684,0,18544,0,68,35,1,1,2,7986
4548,4686,0,45353,0,40,39,1,1,2,0
4549,4687,0,47144,0,25,44,7,1,2,0
4550,4688,600,30568,0,33,37,1,1,2,0
4551,4689,333,18804,0,44,35,6,1,2,0
4552,4690,0,20003,0,32,39,6,1,2,0
4553,4691,0,12864,0,68,34,1,1,2,4146
4554,4692,1643,229739,0,55,44,1,1,1,0
4555,4693,0,22536,0,65,33,7,1,2,0
4556,4694,2530,69362,0,65,39,5,1,2,0
4557,4695,2787,430812,0,38,45,1,1,1,0
4558,4696,2720,23892,0,72,43,1,2,2,8946
4559,4697,800,244865,0,45,45,1,1,1,0
4560,4698,1029,29012,0,44,40,1,1,1,0
4561,4699,0,24000,0,48,42,5,1,1,0
4562,4700,0,15001,0,74,39,1,1,1,9964
4563,4701,0,43000,0,21,39,1,2,2,0
4564,4702,700,43265,0,36,39,1,1,2,0
4565,4703,0,127767,0,33,39,7,1,1,0
4566,4704,0,50678,0,76,34,4,1,1,0
4567,4706,0,46115,0,70,31,7,1,2,0
4568,4707,0,20000,0,21,39,7,1,1,0
4569,4708,0,4134,0,43,40,7,1,2,0
4570,4709,0,6120,0,74,31,4,1,2,0
4571,4710,0,23446,0,36,37,7,1,2,0
4572,4711,0,99475,0,61,39,1,2,1,0
4573,4712,0,6420,0,33,36,1,2,1,0
4574,4713,400,24880,0,45,39,1,1,1,0
4575,4714,0,45000,0,30,39,1,2,1,0
4576,4715,0,17704,0,39,39,6,1,2,0
4577,4716,0,23000,0,44,40,7,1,2,0
4578,4717,0,15792,0,67,33,1,1,2,4446
4579,4718,0,12210,0,29,39,5,1,2,0
4580,4719,0,26000,0,24,39,7,1,1,0
4581,4720,0,25600,0,26,37,7,1,2,0
4582,4721,0,10224,0,25,34,1,1,2,0
4583,4722,0,25361,0,30,38,1,1,1,0
4584,4723,0,6420,0,54,42,7,4,2,0
4585,4724,880,51300,0,40,42,1,1,2,0
4586,4725,0,57553,0,53,44,1,1,1,0
4587,4726,700,21000,0,21,37,7,1,2,0
4588,4727,300,220664,0,72,43,1,1,1,17346
4589,4728,300,15346,0,77,34,1,1,1,8742
4590,4729,340,54072,0,56,39,1,1,1,0
4591,4730,435,38755,0,51,39,1,1,1,0
4592,4731,0,43030,0,48,39,1,1,1,0
4593,4732,108,18846,0,31,41,1,1,1,2370
4594,4733,0,48973,0,54,39,5,1,1,0
4595,4734,786,59225,0,29,41,1,1,1,0
4596,4735,0,22171,0,67,35,1,1,1,11202
4597,4736,123,56300,0,73,40,1,1,1,10800
4598,4737,0,23176,0,41,39,5,1,1,0
4599,4738,1200,36580,0,77,36,1,1,1,10266
4600,4740,610,91562,0,42,41,1,1,1,0
4601,4741,250,63362,0,60,43,1,1,1,0
4602,4742,250,43897,0,45,40,5,1,1,0
4603,4743,494,20101,0,69,39,4,1,2,9462
4604,4744,200,30349,0,43,39,1,1,1,0
4605,4745,0,38064,0,55,39,1,1,2,0
4606,4746,100,24796,0,32,39,1,1,1,0
4607,4747,300,6546,0,79,35,4,1,2,4146
4608,4748,0,8000,0,36,39,1,1,1,0
4609,4750,6,250,0,55,39,5,1,1,0
4610,4751,684,105586,0,53,40,1,1,1,0
4611,4752,90,6000,0,53,37,5,1,2,0
4612,4753,265,38647,0,39,39,1,1,1,0
4613,4754,500,74286,0,43,43,1,1,1,0
4614,4755,0,15000,0,38,39,7,1,2,0
4615,4756,0,34900,0,47,40,5,1,2,0
4616,4757,1536,41053,0,77,44,4,1,2,18978
4617,4758,0,39049,0,21,40,7,1,2,0
4618,4759,450,39631,0,69,39,1,1,2,5454
4619,4760,0,4000,0,24,39,7,1,2,0
4620,4761,927,41885,0,47,39,1,1,1,0
4621,4762,580,52192,0,54,39,1,1,1,11490
4622,4763,600,96000,0,34,40,1,1,1,0
4623,4764,0,10860,0,64,36,1,1,1,6300
4624,4765,0,59490,0,52,39,1,1,1,0
4625,4766,230,21974,0,64,34,4,1,2,3780
4626,4767,0,6144,0,79,32,7,1,2,0
4627,4768,50,6726,0,81,33,5,1,2,5466
4628,4769,668,53896,0,79,40,1,1,1,10872
4629,4770,1700,52470,0,50,40,1,1,1,0
4630,4771,0,12128,0,44,40,5,2,2,0
4631,4772,1040,324339,0,55,39,1,1,2,0
4632,4773,1300,42544,0,38,39,1,1,1,0
4633,4774,0,10540,540,27,41,7,2,2,0
4634,4775,1000,16348,0,66,39,1,1,1,7026
4635,4776,1525,193307,0,59,44,7,1,1,0
4636,4777,0,50146,0,43,40,1,1,2,0
4637,4779,2186,160047,0,69,44,5,2,1,3108
4638,4780,1,29738,0,38,43,5,2,1,0
4639,4781,2052,26011,0,39,44,7,1,1,0
4640,4782,800,38672,0,63,40,1,1,1,12276
4641,4783,0,63010,0,29,43,7,4,2,0
4642,4784,1490,12620,0,59,39,1,1,2,0
4643,4785,865,6882,0,80,38,4,1,2,6546
4644,4786,822,47100,0,41,42,1,1,1,0
4645,4787,0,87620,0,59,44,4,1,2,0
4646,4788,550,11389,0,67,43,4,1,2,9570
4647,4789,1200,61374,0,61,40,1,1,2,0
4648,4790,1200,85664,0,59,43,1,1,1,0
4649,4791,675,60025,0,27,41,1,2,2,0
4650,4792,1114,11372,0,78,41,4,1,2,11346
4651,4793,166,31086,0,67,33,3,2,1,0
4652,4794,700,101252,0,62,42,1,1,1,2032
4653,4795,201,44910,0,40,39,5,1,2,0
4654,4796,1200,6930,0,68,39,6,1,1,5754
4655,4797,1900,17000,0,47,33,1,2,1,0
4656,4798,3000,105287,0,44,44,1,1,1,0
4657,4799,0,87608,0,38,43,1,1,1,0
4658,4800,2056,36224,0,67,44,1,1,1,9546
4659,4801,0,42943,0,84,36,7,1,1,0
4660,4802,0,52336,0,88,39,4,1,2,8646
4661,4803,1900,126475,0,35,43,1,1,2,0
4662,4804,0,44335,0,85,39,4,1,2,0
4663,4805,2900,174759,0,52,45,5,1,1,0
4664,4806,650,25892,0,55,39,5,2,2,0
4665,4807,650,87285,0,33,39,1,1,1,0
4666,4808,1773,50640,0,30,39,1,2,2,0
4667,4809,1763,3515,0,68,32,4,2,1,0
4668,4810,3000,39530,0,72,39,1,1,1,10602
4669,4811,1350,44894,0,44,43,5,1,2,2031
4670,4812,0,65288,0,30,39,7,1,2,0
4671,4813,325,13302,0,70,34,7,1,2,2094
4672,4814,1200,12069,0,74,32,4,1,1,0
4673,4815,4000,19916,0,69,37,4,1,2,11946
4674,4816,0,8664,0,90,40,4,1,2,7213
4675,4817,1756,12690,0,75,39,4,1,2,6120
4676,4818,0,37933,0,31,40,1,1,1,0
4677,4819,1800,42400,0,37,39,1,1,2,0
4678,4820,1400,40128,0,50,39,1,1,1,0
4679,4821,477,43990,0,44,36,1,1,1,0
4680,4822,0,40120,0,36,39,1,1,2,0
4681,4823,1954,23021,0,75,37,1,1,1,10866
4682,4824,1500,33298,0,77,34,4,1,2,7134
4683,4825,0,13266,0,77,34,4,1,2,12786
4684,4826,1084,245115,0,51,43,1,1,2,0
4685,4827,1182,65718,0,64,37,1,1,2,0
4686,4828,453,130000,0,56,43,1,1,2,0
4687,4829,248,39882,0,48,41,1,1,1,0
4688,4830,280,18782,0,67,40,1,1,1,3382
4689,4831,783,36535,0,36,40,5,1,1,0
4690,4832,800,5238,0,67,34,1,1,1,0
4691,4833,0,29000,0,47,39,5,1,1,0
4692,4834,821,111000,0,52,39,1,2,1,0
4693,4835,65,42018,0,68,39,1,1,1,5127
4694,4836,28,26000,0,35,39,1,1,1,0
4695,4837,766,22894,0,77,36,4,1,2,10146
4696,4838,400,10272,0,83,39,4,1,2,10242
4697,4839,1554,42000,0,62,39,1,1,1,0
4698,4840,0,5424,0,39,39,5,1,2,0
4699,4841,476,41030,0,40,34,1,1,1,0
4700,4842,500,12832,0,64,33,1,1,1,0
4701,4843,678,52020,0,47,40,1,1,1,0
4702,4844,200,23652,0,52,40,1,1,1,0
4703,4845,0,12288,0,50,39,7,1,2,0
4704,4846,0,14274,0,58,35,7,1,2,0
4705,4847,0,12288,0,44,39,7,1,1,0
4706,4848,300,15368,0,84,44,4,1,2,8982
4707,4849,0,28800,0,37,39,7,2,1,0
4708,4850,0,18490,0,49,36,5,2,2,0
4709,4851,0,630,0,31,43,7,1,1,0
4710,4852,0,8500,0,59,39,5,2,2,0
4711,4853,200,179400,0,49,41,1,1,1,0
4712,4854,242,79478,0,58,39,1,1,1,0
4713,4855,1080,132000,0,42,43,1,1,1,0
4714,4856,840,56975,0,45,41,1,1,1,0
4715,4857,840,79501,0,58,40,1,1,1,0
4716,4858,247,24540,0,36,35,6,1,2,0
4717,4859,800,60486,0,37,39,1,1,2,0
4718,4860,980,55795,0,30,40,1,1,1,0
4719,4861,662,67501,0,28,44,1,1,1,0
4720,4862,150,14432,0,79,33,1,2,1,6546
4721,4863,0,34000,0,65,36,5,2,1,0
4722,4864,884,19116,0,65,39,4,2,2,6116
4723,4865,300,40300,0,32,40,1,1,1,0
4724,4866,800,54000,0,41,39,1,1,1,0
4725,4867,220,6786,0,55,33,4,1,2,6090
4726,4868,0,40577,0,32,43,7,1,2,0
4727,4869,677,38600,0,53,39,5,1,2,0
4728,4870,400,54518,0,36,40,1,1,2,0
4729,4872,350,58879,0,72,40,1,1,1,8274
4730,4873,157,22000,0,37,39,7,1,2,0
4731,4874,420,28192,0,71,39,1,1,1,11646
4732,4875,0,29800,0,51,39,6,2,2,0
4733,4876,0,21984,0,47,40,5,1,2,0
4734,4877,1300,68060,0,32,43,1,1,1,0
4735,4878,1345,26200,0,77,39,4,1,2,4800
4736,4879,950,30991,0,75,38,1,1,1,12546
4737,4880,1250,63910,0,68,39,1,1,1,8312
4738,4881,800,24150,0,31,42,7,1,1,0
4739,4882,385,75338,0,63,41,1,1,1,12000
4740,4884,4200,91151,0,36,43,1,1,1,0
4741,4885,0,6912,0,47,40,5,1,1,0
4742,4887,0,11267,0,88,33,4,1,2,11262
4743,4888,0,25800,0,34,43,7,1,2,0
4744,4889,2400,78670,0,56,43,5,1,2,0
4745,4890,680,94970,0,47,39,1,1,1,0
4746,4891,1300,83943,0,37,42,1,1,2,0
4747,4892,0,50500,0,31,43,7,1,1,0
4748,4893,0,55175,0,30,43,7,1,2,0
4749,4894,2078,109440,0,55,44,1,1,1,0
4750,4895,3900,59892,0,83,39,1,1,1,12546
4751,4896,2500,82112,0,64,43,1,1,1,13152
4752,4897,5600,44212,0,78,40,4,1,2,9462
4753,4898,1100,32294,0,45,39,5,1,2,0
4754,4899,13600,8688,0,77,38,5,1,1,3588
4755,4900,193,23640,3640,25,39,5,1,2,0
4756,4901,564,46860,0,24,40,1,2,1,0
4757,4902,0,12000,0,21,39,7,1,1,0
4758,4903,2600,27700,0,68,37,4,1,1,11000
4759,4905,1800,19726,0,76,39,1,1,1,9280
4760,4906,1100,55814,0,76,32,1,1,1,10494
4761,4907,400,60000,0,53,39,1,1,1,0
4762,4908,900,19000,0,41,40,3,2,2,0
4763,4910,0,119360,0,59,39,1,2,2,0
4764,4911,670,92440,0,46,43,1,1,1,0
4765,4912,0,90288,0,63,45,5,1,1,0
4766,4913,1924,23370,0,81,34,1,1,1,12546
4767,4914,840,71895,0,51,43,7,1,1,0
4768,4915,675,17637,0,79,39,1,1,1,8346
4769,4916,1150,48500,0,54,43,1,1,1,0
4770,4917,0,24000,0,50,40,5,1,1,0
4771,4918,0,61281,0,65,40,5,1,2,6979
4772,4919,1000,45296,0,51,44,1,1,1,0
4773,4920,900,19346,0,70,39,4,1,2,11346
4774,4921,1850,248916,0,54,40,5,1,1,0
4775,4922,1100,110366,0,29,43,1,1,2,0
4776,4923,1750,24810,0,67,39,1,1,2,15546
4777,4924,1656,23056,0,77,39,1,1,1,14016
4778,4925,0,66700,0,24,43,1,1,2,0
4779,4926,0,32900,0,49,39,5,1,1,0
4780,4927,2960,100435,0,43,44,1,1,2,0
4781,4928,0,13652,0,46,36,5,1,2,8226
4782,4929,531,14392,0,78,39,4,1,2,13440
4783,4930,1800,12552,0,70,39,1,1,1,8946
4784,4931,0,35500,0,71,35,1,1,1,11500
4785,4932,725,55593,0,64,39,1,1,1,12960
4786,4933,0,16928,4628,56,39,5,1,2,0
4787,4934,0,14719,0,60,36,4,1,2,4035
4788,4935,0,21000,0,26,42,1,1,2,0
4789,4936,880,32987,0,70,39,4,1,1,15246
4790,4937,1679,165603,0,50,43,1,1,2,0
4791,4938,866,42051,0,41,39,1,1,1,0
4792,4939,244,8637,0,52,34,7,1,2,0
4793,4940,2700,65405,0,52,34,1,1,1,0
4794,4941,302,8056,0,74,34,7,1,2,5820
4795,4942,1200,15017,0,40,39,5,1,2,0
4796,4943,0,16856,0,75,39,4,1,2,8442
4797,4945,1200,60566,0,42,44,7,1,2,0
4798,4946,1773,22608,0,75,39,1,1,1,10680
4799,4947,0,45006,0,40,39,5,1,1,0
4800,4948,3900,64480,0,68,39,5,2,1,12600
4801,4949,230,7964,0,60,39,5,1,1,0
4802,4950,670,85240,0,50,40,1,1,1,0
4803,4951,900,290103,0,48,39,1,2,1,0
4804,4952,1750,7848,0,78,36,4,1,2,7506
4805,4953,1400,52619,0,74,43,1,1,1,11382
4806,4954,1000,9314,0,69,34,4,1,1,8220
4807,4955,1700,123182,0,57,43,1,1,1,0
4808,4956,2800,30217,0,70,39,1,1,1,11454
4809,4957,0,11000,0,53,36,5,1,2,0
4810,4958,0,13000,0,54,40,5,1,1,0
4811,4959,0,12642,0,79,39,5,1,2,8778
4812,4960,0,79626,0,55,39,1,1,1,0
4813,4961,1583,82508,0,69,40,4,1,2,11946
4814,4962,250,19726,0,68,39,1,1,1,8546
4815,4964,1000,24488,0,41,42,1,1,2,0
4816,4965,1204,20119,0,72,44,4,1,1,10546
4817,4966,3400,110637,0,50,44,1,1,1,0
4818,4967,700,20040,0,65,40,4,2,2,0
4819,4968,0,16000,0,45,41,5,2,2,0
4820,4969,1307,9486,0,77,34,7,1,1,9000
4821,4970,0,60050,0,35,44,5,1,1,0
4822,4971,0,91509,0,38,44,7,1,2,0
4823,4972,2200,106154,0,41,44,1,2,1,0
4824,4973,1074,53316,0,52,39,1,1,1,0
4825,4974,1200,60500,0,69,39,1,1,1,0
4826,4975,933,40162,0,64,40,1,1,1,12666
4827,4976,786,46481,0,62,39,5,1,1,14136
4828,4977,600,14762,0,75,39,4,1,2,11874
4829,4978,0,20015,0,27,43,7,1,2,0
4830,4979,0,7800,0,19,39,7,2,2,0
4831,4980,0,4856,0,22,39,7,2,2,0
4832,4981,800,25788,0,52,43,7,1,2,0
4833,4982,1063,39492,0,75,43,1,1,1,17346
4834,4983,655,17958,0,71,39,4,1,2,4266
4835,4984,4274,103000,0,39,43,1,1,1,0
4836,4985,2104,65655,0,79,41,4,1,1,5149
4837,4986,1063,37296,0,70,43,1,1,1,12546
4838,4987,4274,87000,0,41,43,1,1,1,0
4839,4988,0,46972,0,86,39,1,1,1,24546
4840,4989,0,15210,0,84,43,4,1,2,13710
4841,4990,400,85621,0,51,40,1,1,1,0
4842,4991,0,34450,14400,31,39,5,1,2,0
4843,4992,0,30671,0,26,43,7,1,1,0
4844,4993,1400,88550,0,30,44,1,1,1,0
4845,4994,0,9072,0,60,35,1,1,1,6000
4846,4995,0,570,570,47,34,5,1,2,0
4847,4996,0,30822,0,53,34,1,1,1,6612
4848,4997,200,35200,0,41,39,1,1,1,0
4849,4998,1400,68134,0,66,39,1,1,1,11880
4850,4999,0,15000,0,53,39,5,2,1,0
4851,5001,0,6810,0,40,39,7,1,1,6546
4852,5002,0,31000,0,48,39,5,1,2,0
4853,5003,415,209543,0,64,45,1,1,1,0
4854,5004,1365,16620,0,73,43,1,1,1,5806
4855,5005,0,60000,0,51,43,3,1,2,0
4856,5006,0,12120,1820,34,39,7,1,2,0
4857,5007,0,72000,0,39,34,1,1,1,0
4858,5010,408,40000,0,57,39,4,1,1,0
4859,5011,344,34502,0,58,39,1,1,1,0
