Incident Year,Operator,Species Name,Species Quantity,Incident Month,Visibility,Flight Phase
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,2,DUSK,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,TAKEOFF RUN
2001,DELTA AIR LINES,GULL,2-10,2,DUSK,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,2,NIGHT,APPROACH
2001,SOUTHWEST AIRLINES,GULL,1,2,NIGHT,APPROACH
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,2,DAY,
2001,SOUTHWEST AIRLINES,GULL,1,2,NIGHT,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,MILITARY,HORNED LARK,1,2,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,SOUTHWEST AIRLINES,COYOTE,1,2,NIGHT,TAKEOFF RUN
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,2,NIGHT,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,2,DAY,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,GULL,1,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,LANDING ROLL
2001,MILITARY,UNKNOWN MEDIUM BIRD,11-100,2,DUSK,CLIMB
2001,MILITARY,HORNED LARK,1,2,DAY,TAKEOFF RUN
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,DELTA AIR LINES,GULL,2-10,3,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,,
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,GULL,1,3,DUSK,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,3,DAY,APPROACH
2001,MILITARY,GULL,2-10,3,DAY,CLIMB
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,3,NIGHT,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,3,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,AMERICAN AIRLINES,GULL,1,3,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,GULL,1,3,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,CLIMB
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,DELTA AIR LINES,MOURNING DOVE,1,3,DAY,LANDING ROLL
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,LANDING ROLL
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,GULL,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,3,UNKNOWN,PARKED
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,3,DAY,TAKEOFF RUN
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,HORNED LARK,1,3,DAY,APPROACH
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,DELTA AIR LINES,GULL,1,3,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,SOUTHWEST AIRLINES,GULL,1,3,DAY,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,DESCENT
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,3,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,SOUTHWEST AIRLINES,GULL,2-10,3,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,HORNED LARK,1,3,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,DAY,CLIMB
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,4,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,DESCENT
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,AMERICAN AIRLINES,GULL,1,4,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DUSK,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,AMERICAN AIRLINES,GULL,1,4,DAY,TAKEOFF RUN
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,4,DUSK,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,LANDING ROLL
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DAY,TAKEOFF RUN
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,,APPROACH
2001,UNITED AIRLINES,GULL,2-10,4,DAY,LANDING ROLL
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DUSK,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,4,NIGHT,CLIMB
2001,AMERICAN AIRLINES,MOURNING DOVE,1,4,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,4,NIGHT,DESCENT
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,DESCENT
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,NIGHT,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,5,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,5,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,5,DAWN,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,MILITARY,MOURNING DOVE,1,5,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,5,DAY,
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,5,NIGHT,
2001,AMERICAN AIRLINES,GULL,1,5,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,TAKEOFF RUN
